time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2013-03-14 00:00:00+00:00,24.2,0.0,15.5,22.3,14.3,35.6,32.7,1.0,134.0,30.2,22.73,42990.43,40159.49,13.3,0.0,0.0,6.1,0.0,2.0,6.4,40.0,,,,19.7,9.7,134.0,11.9,4.8
2013-03-15 00:00:00+00:00,27.1,0.0,30.1,22.8,17.0,36.6,31.1,3.0,198.0,58.7,23.03,43099.92,40321.41,14.8,0.0,0.0,9.28,0.0,13.0,1.9,24.0,,,,39.1,20.2,198.0,19.1,10.9
2013-03-16 00:00:00+00:00,18.0,0.0,18.4,15.6,13.2,23.5,21.1,3.0,330.0,37.1,22.55,43209.8,39165.98,11.1,0.0,0.0,5.05,0.0,29.0,6.3,52.0,,,,26.9,12.8,330.0,13.3,6.8
2013-03-17 00:00:00+00:00,15.4,0.0,18.8,12.4,10.5,21.0,17.6,2.0,312.0,39.2,21.15,43319.97,40543.33,8.5,0.0,0.0,4.52,0.0,11.0,4.7,52.0,,,,27.5,13.9,312.0,10.8,5.6
2013-03-18 00:00:00+00:00,15.7,0.0,18.9,12.8,10.0,21.7,19.4,3.0,18.0,34.6,22.23,43430.37,40259.18,7.8,0.0,0.0,4.69,0.0,47.0,3.9,48.0,,,,24.6,11.9,18.0,13.0,6.8
2013-03-19 00:00:00+00:00,16.6,0.0,17.1,13.6,9.7,24.0,21.2,3.0,38.0,34.2,23.42,43540.93,40765.54,7.1,0.0,0.0,5.22,0.0,26.0,4.6,49.0,,,,27.9,14.0,38.0,16.6,9.4
2013-03-20 00:00:00+00:00,17.9,0.0,17.6,15.5,10.7,26.1,23.7,0.0,49.0,37.4,23.36,43651.57,40876.58,8.8,0.0,0.0,5.19,0.0,1.0,7.4,56.0,,,,28.2,14.5,49.0,19.8,11.7
2013-03-21 00:00:00+00:00,20.9,0.0,14.7,18.6,12.0,30.2,28.1,3.0,82.0,32.4,23.63,43762.23,40878.58,10.0,0.0,0.0,5.43,0.0,58.0,4.9,43.0,,,,21.5,10.1,82.0,9.7,2.6
2013-03-22 00:00:00+00:00,21.1,0.0,31.1,16.8,15.6,25.3,21.8,3.0,254.0,57.2,23.48,43872.84,41098.16,13.3,0.0,0.0,7.27,0.0,16.0,4.1,34.0,,,,40.6,22.4,254.0,14.4,8.4
2013-03-23 00:00:00+00:00,17.0,0.0,21.9,14.5,10.0,23.8,20.5,0.0,299.0,45.0,24.27,43983.31,41208.55,8.2,0.0,0.0,5.13,0.0,0.0,6.1,53.0,,,,25.9,12.9,299.0,11.2,6.6
2013-03-24 00:00:00+00:00,16.3,0.0,13.9,14.2,8.6,23.2,21.0,0.0,28.0,29.5,24.26,44093.58,41318.59,7.0,0.0,0.0,4.82,0.0,1.0,5.3,54.0,,,,20.0,9.8,28.0,9.0,6.1
2013-03-25 00:00:00+00:00,18.3,0.0,14.7,15.4,10.1,27.4,24.7,0.0,59.0,32.8,25.25,44203.58,41428.2,7.3,0.0,0.0,5.62,0.0,0.0,2.7,42.0,,,,22.5,11.5,59.0,12.2,7.4
2013-03-26 00:00:00+00:00,20.3,0.0,31.5,16.1,12.2,31.1,25.1,3.0,233.0,61.6,24.76,44313.23,41537.31,8.4,0.0,0.0,7.47,0.0,22.0,0.9,33.0,,,,33.5,17.6,233.0,11.5,7.1
2013-03-27 00:00:00+00:00,18.7,0.0,15.3,16.7,10.8,26.0,23.6,3.0,333.0,35.3,24.66,44422.46,41645.86,10.0,0.0,0.0,5.51,0.0,13.0,5.7,49.0,,,,20.9,9.5,333.0,6.5,1.8
2013-03-28 00:00:00+00:00,20.4,0.0,17.3,17.7,11.8,28.6,26.2,1.0,50.0,34.6,24.76,44531.2,41753.77,9.9,0.0,0.0,6.32,0.0,11.0,3.4,38.0,,,,22.9,11.3,50.0,13.3,6.8
2013-03-29 00:00:00+00:00,22.1,0.0,17.8,18.9,14.5,30.1,27.4,3.0,46.0,35.3,24.8,44639.37,41860.97,11.5,0.0,0.0,7.11,0.0,9.0,2.3,30.0,,,,26.3,13.1,46.0,16.6,8.3
2013-03-30 00:00:00+00:00,21.5,0.0,20.5,18.2,14.0,29.6,26.5,3.0,58.0,41.4,25.01,44746.89,41967.38,11.0,0.0,0.0,7.14,0.0,60.0,4.4,37.0,,,,31.0,16.5,58.0,18.7,12.7
2013-03-31 00:00:00+00:00,24.9,0.0,23.6,22.1,14.3,35.8,31.5,2.0,167.0,46.1,24.78,44853.78,42072.93,13.2,0.0,0.0,7.71,0.0,20.0,3.6,36.0,,,,26.5,13.2,167.0,15.8,6.2
2013-04-01 00:00:00+00:00,24.2,0.0,21.7,21.1,19.1,30.6,28.1,3.0,260.0,44.6,25.08,44960.75,42178.25,15.4,0.0,0.0,7.69,0.0,9.0,3.9,28.0,,,,29.3,14.9,260.0,19.8,9.3
2013-04-02 00:00:00+00:00,21.9,0.0,16.7,20.3,12.6,29.7,27.9,3.0,5.0,34.6,24.94,45067.96,42283.66,12.0,0.0,0.0,6.09,0.0,22.0,7.1,44.0,,,,19.6,9.3,5.0,8.3,1.5
2013-04-03 00:00:00+00:00,25.1,0.0,16.6,22.4,16.4,33.8,31.4,3.0,167.0,34.6,25.15,45175.34,42389.08,13.7,0.0,0.0,7.46,0.0,19.0,3.7,28.0,,,,23.5,11.4,167.0,15.5,7.0
2013-04-04 00:00:00+00:00,19.2,0.0,32.9,16.6,14.1,24.8,22.8,2.0,307.0,59.8,24.28,45282.81,42494.46,13.1,0.0,0.0,5.79,0.0,13.0,7.9,51.0,,,,34.6,16.6,307.0,13.7,8.0
2013-04-05 00:00:00+00:00,18.3,0.0,13.3,16.7,10.1,25.9,24.2,0.0,323.0,30.2,25.34,45390.32,42599.71,9.1,0.0,0.0,5.31,0.0,3.0,7.0,54.0,,,,20.1,9.2,323.0,10.1,5.1
2013-04-06 00:00:00+00:00,20.7,0.0,16.6,18.1,9.9,30.3,26.7,3.0,73.0,32.0,26.17,45497.78,42555.45,8.3,0.0,0.0,6.47,0.0,42.0,2.5,39.0,,,,20.6,10.5,73.0,9.7,6.5
2013-04-07 00:00:00+00:00,26.1,0.0,26.9,21.8,17.2,35.2,29.7,3.0,184.0,52.2,25.1,45605.13,42809.6,13.8,0.0,0.0,8.91,0.0,66.0,-2.1,19.0,,,,30.6,15.8,184.0,14.4,7.4
2013-04-08 00:00:00+00:00,22.0,0.0,26.4,18.3,16.7,27.6,24.2,0.0,294.0,49.3,26.2,45712.3,42868.05,13.1,0.0,0.0,7.43,0.0,0.0,0.4,26.0,,,,29.5,14.9,294.0,13.3,7.7
2013-04-09 00:00:00+00:00,18.9,0.0,18.3,17.0,11.6,25.5,23.4,3.0,318.0,40.7,25.27,45819.21,42903.2,10.3,0.0,0.0,5.57,0.0,36.0,7.4,50.0,,,,24.5,11.4,318.0,10.1,4.8
2013-04-10 00:00:00+00:00,18.7,0.0,16.9,17.4,12.1,25.4,24.4,3.0,348.0,31.0,24.84,45925.8,42938.32,11.6,0.0,0.0,5.24,0.0,30.0,8.6,57.0,,,,21.1,9.6,348.0,8.6,4.1
2013-04-11 00:00:00+00:00,19.4,0.0,16.9,17.4,12.2,26.4,24.4,3.0,4.0,36.0,25.4,46031.98,42533.8,11.5,0.0,0.0,5.83,0.0,22.0,5.8,48.0,,,,21.9,10.0,4.0,9.0,4.7
2013-04-12 00:00:00+00:00,19.3,0.0,21.4,17.3,11.4,26.8,24.9,0.0,17.0,38.9,26.57,46137.69,43008.55,10.4,0.0,0.0,6.01,0.0,0.0,7.4,52.0,,,,25.2,12.4,17.0,11.2,6.5
2013-04-13 00:00:00+00:00,19.0,0.0,17.2,17.1,12.4,26.5,24.5,1.0,23.0,35.6,25.87,46242.84,43043.68,11.4,0.0,0.0,5.68,0.0,9.0,8.6,56.0,,,,27.0,13.4,23.0,14.0,8.3
2013-04-14 00:00:00+00:00,20.0,0.0,17.3,18.1,12.3,28.3,26.4,2.0,27.0,37.4,26.47,46347.36,43078.85,11.2,0.0,0.0,6.1,0.0,8.0,8.8,55.0,,,,27.4,14.4,27.0,15.8,10.3
2013-04-15 00:00:00+00:00,20.9,0.0,18.6,19.4,12.3,29.7,27.7,0.0,316.0,38.9,26.61,46451.17,43114.05,11.7,0.0,0.0,6.29,0.0,0.0,7.4,50.0,,,,23.1,10.1,316.0,7.9,0.0
2013-04-16 00:00:00+00:00,18.7,0.0,21.3,16.8,12.1,24.4,21.9,1.0,305.0,42.8,25.01,46554.19,43149.3,11.8,0.0,0.0,5.56,0.0,11.0,8.2,56.0,,,,27.9,12.7,305.0,9.4,3.4
2013-04-17 00:00:00+00:00,17.7,0.0,18.5,15.6,11.8,22.8,20.1,3.0,300.0,36.7,21.12,46656.33,43184.62,10.9,0.0,0.0,4.71,0.0,32.0,7.8,56.0,,,,25.2,12.1,300.0,10.1,5.4
2013-04-18 00:00:00+00:00,17.8,0.0,18.8,15.9,10.5,23.9,20.1,2.0,274.0,41.4,20.94,46757.52,43200.0,9.6,0.0,0.0,4.71,0.0,24.0,7.6,57.0,,,,23.0,10.4,274.0,6.5,3.1
2013-04-19 00:00:00+00:00,18.1,0.0,19.9,15.8,11.9,24.0,20.8,1.0,285.0,42.1,26.65,46857.67,43200.0,11.3,0.0,0.0,5.72,0.0,6.0,5.8,52.0,,,,26.2,12.2,285.0,9.0,5.1
2013-04-20 00:00:00+00:00,17.0,0.0,28.2,14.0,9.7,23.0,18.1,3.0,293.0,55.4,22.83,46956.77,42219.94,7.9,0.0,0.0,5.24,0.0,20.0,5.2,50.0,,,,30.0,14.4,293.0,7.2,1.1
2013-04-21 00:00:00+00:00,16.9,0.0,15.8,14.7,9.4,23.2,20.1,2.0,287.0,36.0,23.12,47055.52,43200.0,7.5,0.0,0.0,4.84,0.0,17.0,6.3,54.0,,,,22.6,10.7,287.0,7.6,4.7
2013-04-22 00:00:00+00:00,17.9,0.0,14.6,16.1,9.7,24.7,23.2,3.0,321.0,32.0,26.55,47154.06,43200.0,8.2,0.0,0.0,5.44,0.0,22.0,7.2,54.0,,,,22.2,10.2,321.0,8.6,3.1
2013-04-23 00:00:00+00:00,19.2,0.0,18.6,17.5,11.1,26.9,25.4,3.0,31.0,34.2,27.04,47252.31,43185.5,10.0,0.0,0.0,5.85,0.0,61.0,7.2,52.0,,,,22.2,10.4,31.0,10.8,6.6
2013-04-24 00:00:00+00:00,20.4,0.0,21.8,17.8,12.8,28.7,26.1,3.0,39.0,44.3,27.61,47350.21,43258.42,11.3,0.0,0.0,6.79,0.0,16.0,8.3,53.0,,,,35.3,18.2,39.0,22.0,12.8
2013-04-25 00:00:00+00:00,21.6,0.0,26.5,18.5,13.9,30.4,26.7,3.0,28.0,50.4,27.91,47447.67,43338.64,12.1,0.0,0.0,7.61,0.0,40.0,7.0,47.0,,,,36.9,19.6,28.0,24.5,14.8
2013-04-26 00:00:00+00:00,22.0,0.0,24.8,18.6,13.8,30.9,27.0,0.0,19.0,49.0,28.43,47544.62,43424.26,11.7,0.0,0.0,7.95,0.0,0.0,4.8,41.0,,,,34.8,18.6,19.0,22.3,13.7
2013-04-27 00:00:00+00:00,23.0,0.0,23.4,20.5,14.1,32.9,29.7,0.0,13.0,44.6,27.99,47640.98,43422.26,12.8,0.0,0.0,7.83,0.0,0.0,7.4,44.0,,,,31.1,16.3,13.0,17.3,10.5
2013-04-28 00:00:00+00:00,25.7,0.0,20.7,24.0,15.7,36.4,34.7,2.0,22.0,37.4,27.45,47736.68,43515.04,14.8,0.0,0.0,7.92,0.0,24.0,8.7,41.0,,,,24.7,12.9,22.0,15.5,8.7
2013-04-29 00:00:00+00:00,29.1,0.0,22.6,25.0,20.9,37.4,33.7,2.0,44.0,40.3,28.3,47831.62,43514.42,17.9,0.0,0.0,10.41,0.0,4.0,-0.4,18.0,,,,31.9,17.1,44.0,18.4,11.5
2013-04-30 00:00:00+00:00,26.8,0.0,24.0,23.3,17.9,35.9,32.1,0.0,28.0,45.4,28.5,47925.74,43714.3,15.3,0.0,0.0,9.59,0.0,0.0,3.4,25.0,,,,32.0,17.0,28.0,19.4,11.1
2013-05-01 00:00:00+00:00,26.1,0.0,18.1,23.7,15.7,35.8,33.2,1.0,16.0,36.0,28.25,48018.94,43717.3,14.3,0.0,0.0,8.42,0.0,6.0,6.3,34.0,,,,26.7,13.6,16.0,13.3,8.0
2013-05-02 00:00:00+00:00,25.2,0.0,15.6,24.1,15.9,34.1,32.4,2.0,6.0,32.8,28.03,48111.14,43824.87,16.1,0.0,0.0,7.36,0.0,5.0,9.8,45.0,,,,22.6,11.2,6.0,10.1,6.4
2013-05-03 00:00:00+00:00,25.0,0.0,17.1,24.0,16.6,33.6,31.5,0.0,12.0,33.8,26.13,48202.27,43721.23,17.0,0.0,0.0,7.03,0.0,2.0,10.9,47.0,,,,24.2,12.0,12.0,12.2,6.9
2013-05-04 00:00:00+00:00,26.5,0.0,19.7,25.0,17.4,36.0,33.8,0.0,29.0,36.0,28.12,48292.21,43941.49,17.7,0.0,0.0,8.17,0.0,0.0,9.5,43.0,,,,27.0,13.8,29.0,15.5,7.7
2013-05-05 00:00:00+00:00,26.8,0.0,16.1,24.7,18.1,35.4,33.4,3.0,25.0,33.5,28.0,48380.89,43722.83,16.9,0.0,0.0,8.29,0.0,24.0,7.1,33.0,,,,26.4,13.0,25.0,17.6,9.3
2013-05-06 00:00:00+00:00,25.8,0.0,18.9,25.0,16.7,34.1,33.7,0.0,3.0,33.5,28.51,48468.22,44177.14,16.3,0.0,0.0,7.5,0.0,0.0,10.5,43.0,,,,22.7,11.0,3.0,12.2,6.2
2013-05-07 00:00:00+00:00,25.9,0.0,17.0,26.0,17.7,34.6,34.5,3.0,359.0,34.2,27.44,48554.11,43722.62,19.1,0.0,0.0,7.1,0.0,18.0,13.7,54.0,,,,23.8,11.5,359.0,12.6,7.3
2013-05-08 00:00:00+00:00,24.7,0.0,24.0,24.7,18.1,33.0,33.6,3.0,340.0,43.6,24.35,48638.45,33156.28,18.9,0.0,0.0,6.32,0.0,74.0,14.1,56.0,,,,25.2,12.5,340.0,13.7,8.4
2013-05-09 00:00:00+00:00,24.9,0.2,20.2,24.7,18.1,32.0,31.8,51.0,7.0,36.4,25.91,48721.15,43721.03,19.5,1.0,0.2,6.62,0.0,25.0,13.3,54.0,,,,25.2,11.8,7.0,10.4,3.9
2013-05-10 00:00:00+00:00,25.3,0.0,27.1,24.3,20.0,33.6,31.2,3.0,284.0,59.0,26.74,48802.19,43358.63,20.1,0.0,0.0,7.28,0.0,31.0,12.3,50.0,,,,34.6,14.9,284.0,13.7,6.2
2013-05-11 00:00:00+00:00,24.7,0.0,22.2,24.2,18.5,31.6,30.8,2.0,329.0,41.8,26.71,48882.19,43962.28,19.5,0.0,0.0,6.87,0.0,11.0,11.9,50.0,,,,24.7,11.4,329.0,4.7,3.1
2013-05-12 00:00:00+00:00,22.9,0.0,17.4,22.1,16.2,28.4,25.8,3.0,308.0,38.5,21.88,48961.27,44457.1,16.6,0.0,0.0,5.43,0.0,24.0,11.4,52.0,,,,23.1,10.6,308.0,7.2,2.3
2013-05-13 00:00:00+00:00,26.3,0.1,34.0,23.6,19.0,36.4,31.8,51.0,240.0,70.9,25.74,49039.35,44713.25,17.3,1.0,0.1,8.84,0.0,9.0,9.4,39.0,,,,38.7,19.8,240.0,10.4,5.9
2013-05-14 00:00:00+00:00,22.5,0.0,23.1,20.7,13.9,28.9,26.6,0.0,283.0,47.5,28.91,49116.36,44974.26,13.6,0.0,0.0,7.07,0.0,1.0,8.3,45.0,,,,26.6,12.6,283.0,6.8,2.4
2013-05-15 00:00:00+00:00,22.0,0.0,17.4,20.7,17.0,26.2,24.0,3.0,301.0,37.4,18.36,49192.24,36638.89,16.8,0.0,0.0,4.85,0.0,43.0,11.2,52.0,,,,25.0,11.8,301.0,7.9,3.1
2013-05-16 00:00:00+00:00,23.2,0.0,16.0,23.2,15.1,30.3,30.9,1.0,16.0,29.5,28.32,49266.89,44805.79,15.5,0.0,0.0,6.27,0.0,4.0,12.3,56.0,,,,19.5,8.9,16.0,10.8,5.5
2013-05-17 00:00:00+00:00,26.1,0.0,17.8,24.7,17.8,34.1,32.3,0.0,50.0,35.3,28.45,49340.25,45069.14,17.7,0.0,0.0,7.9,0.0,0.0,10.3,44.0,,,,27.9,14.4,50.0,16.2,9.8
2013-05-18 00:00:00+00:00,28.1,0.0,22.7,26.0,19.2,36.7,34.5,3.0,52.0,44.3,28.2,49412.24,45205.34,17.9,0.0,0.0,9.0,0.0,9.0,9.6,36.0,,,,31.9,16.7,52.0,19.1,12.0
2013-05-19 00:00:00+00:00,30.1,0.0,26.1,28.8,20.4,39.1,39.2,3.0,8.0,46.8,28.56,49482.78,44640.38,19.7,0.0,0.0,8.51,0.0,13.0,9.3,32.0,,,,23.3,11.3,8.0,14.0,8.0
2013-05-20 00:00:00+00:00,27.0,0.0,23.0,26.4,19.6,34.6,33.8,1.0,334.0,44.6,28.94,49551.79,45439.95,20.6,0.0,0.0,8.17,0.0,6.0,13.3,47.0,,,,31.1,15.0,334.0,14.0,5.4
2013-05-21 00:00:00+00:00,26.5,0.0,18.2,26.4,18.0,34.8,34.2,0.0,352.0,33.5,29.3,49619.19,45650.82,19.1,0.0,0.0,7.53,0.0,0.0,12.1,48.0,,,,22.6,10.4,352.0,8.6,4.8
2013-05-22 00:00:00+00:00,27.9,0.0,17.3,27.5,18.1,36.2,35.3,0.0,15.0,31.3,29.32,49684.89,45676.03,19.5,0.0,0.0,7.71,0.0,0.0,10.8,43.0,,,,20.8,9.4,15.0,8.3,4.8
2013-05-23 00:00:00+00:00,29.2,0.0,16.3,27.3,20.3,37.5,35.1,2.0,43.0,34.9,28.97,49748.82,45555.35,19.9,0.0,0.0,8.92,0.0,42.0,7.6,31.0,,,,26.7,13.2,43.0,15.1,8.7
2013-05-24 00:00:00+00:00,30.2,0.0,23.0,28.5,21.4,39.8,37.5,3.0,29.0,41.0,28.97,49810.89,45491.46,20.8,0.0,0.0,9.64,0.0,25.0,9.7,33.0,,,,29.6,15.2,29.0,15.5,8.7
2013-05-25 00:00:00+00:00,26.2,0.0,18.4,25.6,19.7,34.0,33.1,3.0,1.0,36.0,28.23,49871.01,45118.41,20.5,0.0,0.0,7.58,0.0,35.0,13.6,52.0,,,,31.6,16.0,1.0,21.6,12.8
2013-05-26 00:00:00+00:00,24.2,0.0,17.7,23.5,16.9,32.0,31.3,1.0,353.0,32.0,29.47,49929.11,45914.13,17.2,0.0,0.0,7.21,0.0,5.0,11.3,50.0,,,,25.8,12.4,353.0,15.8,9.0
2013-05-27 00:00:00+00:00,25.8,0.0,21.7,24.3,16.7,34.5,32.2,0.0,10.0,42.1,29.55,49985.1,45985.53,17.1,0.0,0.0,8.18,0.0,0.0,8.8,42.0,,,,26.8,13.1,10.0,11.9,7.0
2013-05-28 00:00:00+00:00,28.1,0.0,16.6,25.9,17.1,36.8,34.8,0.0,49.0,36.0,29.87,50038.89,46109.24,15.9,0.0,0.0,8.46,0.0,0.0,3.9,27.0,,,,22.1,10.2,49.0,11.2,5.0
2013-05-29 00:00:00+00:00,32.3,0.0,17.6,28.9,22.6,41.3,38.6,0.0,118.0,36.7,29.35,50090.39,46128.2,18.9,0.0,0.0,9.3,0.0,1.0,-0.8,13.0,,,,22.7,11.2,118.0,11.5,4.8
2013-05-30 00:00:00+00:00,31.1,0.0,14.8,29.3,23.0,38.6,37.4,1.0,326.0,31.3,29.63,50139.57,46145.51,22.2,0.0,0.0,9.16,0.0,2.0,7.0,25.0,,,,25.0,11.9,326.0,11.5,6.4
2013-05-31 00:00:00+00:00,31.9,0.0,18.4,30.2,21.2,42.2,40.5,2.0,67.0,31.7,29.48,50186.84,46269.82,21.1,0.0,0.0,9.17,0.0,7.0,6.6,29.0,,,,22.3,11.6,67.0,15.1,7.9
2013-06-01 00:00:00+00:00,30.1,0.0,21.4,28.0,21.6,38.3,35.9,0.0,28.0,41.4,29.45,50232.26,46284.87,21.4,0.0,0.0,9.93,0.0,0.0,9.9,34.0,,,,35.7,18.5,28.0,27.7,13.5
2013-06-02 00:00:00+00:00,33.5,0.0,18.8,31.3,21.8,44.8,44.3,0.0,73.0,36.4,29.35,50275.81,46409.56,19.8,0.0,0.0,9.15,0.0,1.0,5.4,24.0,,,,25.9,12.4,73.0,13.3,2.5
2013-06-03 00:00:00+00:00,28.6,0.0,21.4,27.6,22.1,35.5,34.8,0.0,346.0,38.5,28.96,50317.43,46422.35,22.2,0.0,0.0,8.61,0.0,1.0,12.8,42.0,,,,32.4,16.5,346.0,13.0,3.7
2013-06-04 00:00:00+00:00,25.6,0.0,17.8,24.9,18.0,33.9,32.5,1.0,4.0,34.6,29.13,50357.1,46433.41,18.9,0.0,0.0,7.6,0.0,4.0,12.2,50.0,,,,28.2,13.7,4.0,15.5,7.9
2013-06-05 00:00:00+00:00,26.0,0.0,20.8,24.6,18.4,34.0,32.3,2.0,30.0,37.4,28.97,50394.76,46442.76,18.7,0.0,0.0,8.15,0.0,10.0,11.3,46.0,,,,31.2,16.4,30.0,22.0,11.5
2013-06-06 00:00:00+00:00,28.3,0.0,18.8,26.1,18.8,36.9,34.9,0.0,48.0,39.6,29.98,50430.38,46566.81,17.9,0.0,0.0,8.87,0.0,0.0,7.1,33.0,,,,29.3,14.4,48.0,16.9,8.8
2013-06-07 00:00:00+00:00,28.3,0.0,18.6,27.2,19.7,35.9,34.3,0.0,2.0,39.2,29.56,50463.91,46574.07,20.1,0.0,0.0,8.21,0.0,0.0,9.5,35.0,,,,23.4,11.2,2.0,10.1,6.1
2013-06-08 00:00:00+00:00,32.1,0.0,26.4,29.1,22.3,42.0,37.4,0.0,228.0,51.8,29.69,50495.31,46698.29,20.1,0.0,0.0,10.79,0.0,0.0,4.8,22.0,,,,30.8,15.9,228.0,11.9,6.8
2013-06-09 00:00:00+00:00,26.9,0.0,21.6,26.9,20.8,33.6,33.9,2.0,324.0,42.5,27.97,50524.55,45302.68,22.2,0.0,0.0,7.54,0.0,14.0,15.2,52.0,,,,31.1,15.4,324.0,15.8,7.6
2013-06-10 00:00:00+00:00,26.1,0.0,18.7,26.0,18.4,33.7,33.2,2.0,338.0,37.4,29.29,50551.58,46573.59,20.2,0.0,0.0,7.52,0.0,6.0,13.6,53.0,,,,26.2,12.6,338.0,13.0,7.3
2013-06-11 00:00:00+00:00,27.1,0.0,11.9,27.7,18.4,35.2,35.3,1.0,5.0,28.4,29.41,50576.38,46830.84,20.2,0.0,0.0,6.83,0.0,3.0,13.3,51.0,,,,18.5,7.8,5.0,7.9,4.7
2013-06-12 00:00:00+00:00,27.8,0.0,19.6,26.9,19.9,35.4,35.1,0.0,312.0,37.8,29.53,50598.88,46832.48,19.3,0.0,0.0,8.31,0.0,0.0,11.4,38.0,,,,25.2,13.0,312.0,7.9,4.7
2013-06-13 00:00:00+00:00,24.9,0.0,18.1,24.9,18.5,31.7,31.2,1.0,323.0,36.4,28.81,50619.07,46832.69,20.0,0.0,0.0,7.08,0.0,4.0,13.5,54.0,,,,25.3,11.6,323.0,7.9,2.2
2013-06-14 00:00:00+00:00,25.2,0.0,20.4,24.8,18.9,32.2,31.5,0.0,345.0,38.9,29.16,50636.9,46831.55,19.6,0.0,0.0,7.41,0.0,1.0,12.5,49.0,,,,25.6,12.1,345.0,7.6,4.8
2013-06-15 00:00:00+00:00,25.3,0.0,19.4,24.8,18.5,31.9,30.5,1.0,338.0,39.2,27.71,50652.33,46829.07,19.4,0.0,0.0,7.12,0.0,6.0,12.8,50.0,,,,26.3,12.4,338.0,7.9,5.4
2013-06-16 00:00:00+00:00,25.0,0.0,21.1,24.9,18.3,31.6,31.0,3.0,345.0,38.2,24.08,50665.34,46714.59,19.6,0.0,0.0,6.24,0.0,26.0,14.8,57.0,,,,27.4,13.1,345.0,12.2,6.6
2013-06-17 00:00:00+00:00,26.6,0.0,16.9,27.2,19.3,34.2,34.4,2.0,348.0,32.8,27.99,50675.89,43928.44,21.2,0.0,0.0,7.15,0.0,10.0,15.4,56.0,,,,25.2,11.9,348.0,10.4,6.3
2013-06-18 00:00:00+00:00,28.0,0.0,17.4,29.0,19.9,36.2,36.7,3.0,350.0,32.8,28.48,50683.93,45702.98,22.2,0.0,0.0,7.46,0.0,15.0,15.7,54.0,,,,23.8,11.1,350.0,11.5,6.8
2013-06-19 00:00:00+00:00,29.0,0.0,14.7,29.9,20.7,36.7,37.0,0.0,351.0,32.0,28.93,50689.45,46685.82,23.3,0.0,0.0,7.63,0.0,0.0,15.1,50.0,,,,22.0,10.0,351.0,10.4,6.2
2013-06-20 00:00:00+00:00,29.7,0.0,17.6,29.9,20.6,37.3,37.9,0.0,357.0,32.0,29.57,50692.47,47181.25,21.9,0.0,0.0,7.77,0.0,0.0,12.4,40.0,,,,19.6,8.7,357.0,9.0,5.4
2013-06-21 00:00:00+00:00,29.7,0.0,18.2,30.1,21.3,37.3,36.9,0.0,345.0,36.7,29.26,50693.0,47044.09,23.4,0.0,0.0,8.07,0.0,0.0,13.7,44.0,,,,22.5,10.6,345.0,11.2,5.1
2013-06-22 00:00:00+00:00,29.4,0.0,16.9,29.9,21.0,36.6,36.9,0.0,349.0,31.7,29.29,50691.09,46904.43,22.8,0.0,0.0,7.67,0.0,1.0,13.5,44.0,,,,20.7,9.2,349.0,9.7,5.6
2013-06-23 00:00:00+00:00,29.3,0.0,19.9,30.5,22.1,36.6,37.4,0.0,337.0,35.3,28.7,50686.74,46543.94,24.9,0.0,0.0,7.68,0.0,3.0,16.1,51.0,,,,23.5,10.6,337.0,9.7,5.8
2013-06-24 00:00:00+00:00,28.8,0.0,15.8,29.6,20.3,37.0,36.5,0.0,335.0,33.1,29.39,50679.98,47221.53,23.0,0.0,0.0,7.78,0.0,1.0,14.7,51.0,,,,21.8,10.0,335.0,7.9,5.1
2013-06-25 00:00:00+00:00,28.9,0.0,16.3,28.7,19.3,37.3,36.5,0.0,347.0,32.0,30.0,50670.85,47249.02,20.2,0.0,0.0,8.18,0.0,0.0,11.9,41.0,,,,21.8,10.3,347.0,9.0,5.5
2013-06-26 00:00:00+00:00,28.5,0.0,17.6,29.2,19.9,37.2,36.9,2.0,326.0,38.9,29.06,50659.36,46797.02,22.5,0.0,0.0,7.94,0.0,7.0,14.9,51.0,,,,24.2,11.5,326.0,8.3,5.2
2013-06-27 00:00:00+00:00,27.1,0.0,18.3,28.1,19.2,35.1,35.7,2.0,346.0,32.8,28.67,50645.55,46248.61,21.4,0.0,0.0,7.29,0.0,7.0,16.2,57.0,,,,24.2,11.7,346.0,10.4,6.7
2013-06-28 00:00:00+00:00,28.0,0.0,22.5,28.7,21.2,36.7,36.5,3.0,353.0,42.1,28.27,50629.43,45281.64,23.7,0.0,0.0,7.84,0.0,18.0,16.7,57.0,,,,30.2,15.1,353.0,16.2,8.7
2013-06-29 00:00:00+00:00,27.3,0.0,21.0,28.2,20.5,35.7,36.1,3.0,345.0,40.7,28.18,50611.05,45277.04,23.0,0.0,0.0,7.5,0.0,15.0,16.8,59.0,,,,29.7,14.5,345.0,15.8,9.1
